loss,accuracy,precision,recall,id,test_loss,test_accuracy,test_precision,test_recall
5.165586948394775,0.021481243893504143,0.0,0.0,1,5.2300262451171875,0.005401755683124065,0.0,0.0
4.8811469078063965,0.05947418883442879,0.0,0.0,2,5.086468696594238,0.028359217569231987,0.0,0.0
4.5806565284729,0.10291760414838791,0.5,0.00016030779806897044,3,4.888780117034912,0.062120188027620316,0.0,0.0
4.230338096618652,0.14700224995613098,0.8837209343910217,0.006091696210205555,4,7.696873188018799,0.03241053223609924,0.0,0.0
3.8820908069610596,0.19445334374904633,0.7321428656578064,0.01314523909240961,5,4.218465805053711,0.19513842463493347,0.7142857313156128,0.006752194371074438
3.504692554473877,0.2534466087818146,0.8037382960319519,0.027572939172387123,6,78.43914031982422,0.03511141240596771,0.010843373835086823,0.006076974794268608
3.189338207244873,0.30923372507095337,0.8685897588729858,0.04344341158866882,7,4.948854923248291,0.11478730291128159,0.15000000596046448,0.0020256582647562027
2.8958394527435303,0.3643796145915985,0.8384279608726501,0.06155819073319435,8,3.0516417026519775,0.3376097083091736,0.7870967984199524,0.08237677067518234
2.6478569507598877,0.3970823884010315,0.8695651888847351,0.08015389740467072,9,3.234206438064575,0.30249831080436707,0.8666666746139526,0.03511141240596771
2.3994016647338867,0.46761783957481384,0.8848101496696472,0.11205514520406723,10,126.7110366821289,0.056718435138463974,0.01598401553928852,0.01080351136624813
2.2006072998046875,0.4988778531551361,0.8937438130378723,0.14427700638771057,11,3.197648286819458,0.2896691560745239,0.8813559412956238,0.03511141240596771
2.0245511531829834,0.5290157198905945,0.9034425020217896,0.1724911779165268,12,4.1788716316223145,0.17218096554279327,0.71875,0.031060094013810158
1.870171308517456,0.5578711032867432,0.910404622554779,0.20198781788349152,13,2.775266408920288,0.35516542196273804,0.8648648858070374,0.06482106447219849
1.7280528545379639,0.59345942735672,0.9112177491188049,0.2435075342655182,14,13.330039978027344,0.17825792729854584,0.3762376308441162,0.025658339262008667
1.6061317920684814,0.6202308535575867,0.911716639995575,0.26819494366645813,15,2.148289203643799,0.5023632645606995,0.8707224130630493,0.15462525188922882
1.4979619979858398,0.6364219188690186,0.9121688008308411,0.2980121970176697,16,2.753403663635254,0.3727211356163025,0.8760330677032471,0.07157326489686966
1.379684329032898,0.6683231592178345,0.9217877388000488,0.3438602089881897,17,1.8776178359985352,0.5577312707901001,0.8856304883956909,0.2039162665605545
1.2869943380355835,0.6894838213920593,0.9153081774711609,0.3690285384654999,18,2.172288656234741,0.4456448256969452,0.8656126260757446,0.14787305891513824
1.195464015007019,0.7037512063980103,0.9270231127738953,0.4113498032093048,19,12.117377281188965,0.23295070230960846,0.6470588445663452,0.02228224091231823
1.1309415102005005,0.7228278517723083,0.9258119463920593,0.4341135025024414,20,2.6438162326812744,0.36394327878952026,0.8121212124824524,0.09047940373420715
1.0491701364517212,0.7398204803466797,0.9249448180198669,0.47018274664878845,21,1.9237101078033447,0.5037137269973755,0.8470873832702637,0.23565158247947693
1.0028655529022217,0.7508816719055176,0.9313846230506897,0.48525169491767883,22,4.22103214263916,0.20594193041324615,0.5202702879905701,0.05199189856648445
0.9332778453826904,0.7677140235900879,0.9263544082641602,0.5262904763221741,23,2.8451387882232666,0.3490884602069855,0.7760000228881836,0.1309925764799118
0.8872219324111938,0.7768515348434448,0.925597608089447,0.5524206757545471,24,2.0096545219421387,0.4800810217857361,0.8213399648666382,0.2234976440668106
0.8328975439071655,0.7909586429595947,0.9284242987632751,0.5780698657035828,25,1.2760844230651855,0.6488859057426453,0.8798842430114746,0.41053342819213867
0.783547043800354,0.8012183308601379,0.9313846826553345,0.6027572751045227,26,1.2213085889816284,0.6590141654014587,0.8526602983474731,0.4220121502876282
0.7508119344711304,0.8135620355606079,0.92768794298172,0.6252003908157349,27,1.5497468709945679,0.5968939661979675,0.8711755275726318,0.3652937114238739
0.7148150205612183,0.811638355255127,0.9266310930252075,0.6397883892059326,28,1.6478387117385864,0.544226884841919,0.7917304635047913,0.3490884602069855
0.680753767490387,0.825585126876831,0.9265103936195374,0.6588650345802307,29,1.6749929189682007,0.5435516834259033,0.845714271068573,0.2997974455356598
0.6600120663642883,0.8295928239822388,0.928842306137085,0.6675216555595398,30,3.893083333969116,0.1458473950624466,0.37078651785850525,0.04456448182463646
0.6226533651351929,0.8313562273979187,0.9224119186401367,0.6841936707496643,31,2.1326119899749756,0.46049967408180237,0.843589723110199,0.22214719653129578
0.5815416574478149,0.8462648391723633,0.9347007274627686,0.7159345746040344,32,1.163138747215271,0.6779203414916992,0.8664072751998901,0.45104658603668213
0.5690412521362305,0.8440205454826355,0.9278008341789246,0.7168964147567749,33,0.9555666446685791,0.7170830368995667,0.8558187484741211,0.561107337474823
0.5257993340492249,0.8629368543624878,0.9373863935470581,0.7439884543418884,34,1.7223252058029175,0.5361242294311523,0.7726574540138245,0.33963537216186523
0.519265353679657,0.8582879304885864,0.9295830726623535,0.7470343112945557,35,1.7565596103668213,0.515192449092865,0.7507987022399902,0.31735312938690186
0.4864059388637543,0.8722347021102905,0.9330339431762695,0.7661109566688538,36,1.9950380325317383,0.4692775011062622,0.7017268538475037,0.30182307958602905
0.4789845049381256,0.8701506853103638,0.9313304424285889,0.7653093934059143,37,1.7832388877868652,0.515192449092865,0.766862154006958,0.3531397581100464
0.45734843611717224,0.875120222568512,0.9311538338661194,0.7762103080749512,38,0.6668435335159302,0.7994598150253296,0.8717299699783325,0.6975016593933105
0.4289027452468872,0.8820134401321411,0.9342429637908936,0.7903174161911011,39,1.6979730129241943,0.5226198434829712,0.7465437650680542,0.32815665006637573
0.4238353371620178,0.8865020871162415,0.9370786547660828,0.8021801710128784,40,1.2896910905838013,0.621877133846283,0.7803278565406799,0.48210668563842773
0.4016364812850952,0.8840974569320679,0.9354420900344849,0.8106765151023865,41,2.049588680267334,0.4645509719848633,0.7135922312736511,0.29777178168296814
0.38471612334251404,0.8933953046798706,0.9427993297576904,0.8217377066612244,42,1.5637025833129883,0.568534791469574,0.7709190845489502,0.37947332859039307
0.3748432993888855,0.8998076319694519,0.9417458176612854,0.8267073035240173,43,1.6794886589050293,0.5516542792320251,0.804768979549408,0.3646185100078583
0.3586815893650055,0.8998076319694519,0.9401306509971619,0.830715000629425,44,0.9269304871559143,0.7238352298736572,0.841856062412262,0.6002700924873352
