loss,accuracy,precision,recall,id,test_loss,test_accuracy,test_precision,test_recall
3.713576078414917,0.21112535893917084,0.6429448127746582,0.08400128036737442,1,1.8866716623306274,0.47467926144599915,0.745954692363739,0.3112761676311493
1.7593125104904175,0.5158704519271851,0.7290849685668945,0.3576466739177704,2,1.232856273651123,0.6178258061408997,0.759605884552002,0.5205941796302795
1.1920868158340454,0.6519717574119568,0.7869243621826172,0.5286951065063477,3,0.9049307107925415,0.7305874228477478,0.8050712943077087,0.686022937297821
0.8884229063987732,0.7269958257675171,0.8250361680984497,0.6402693390846252,4,0.7272964715957642,0.7704253792762756,0.8401898741722107,0.7170830368995667
0.7028881907463074,0.7757294178009033,0.8518589735031128,0.7088810801506042,5,0.7111518979072571,0.7825793623924255,0.831845223903656,0.7548953294754028
0.5873633027076721,0.8111574053764343,0.8674431443214417,0.7521641254425049,6,0.6038790941238403,0.821742057800293,0.8548620939254761,0.7954084873199463
0.49001020193099976,0.8368066549301147,0.8840063810348511,0.7965694069862366,7,0.5071352124214172,0.847400426864624,0.8808139562606812,0.8183659911155701
0.43909963965415955,0.8571657538414001,0.8934612274169922,0.8214170932769775,8,0.4918360114097595,0.8534773588180542,0.8757102489471436,0.8325455784797668
0.367909699678421,0.8747996091842651,0.9016084671020508,0.8446617722511292,9,0.4278735816478729,0.8622552156448364,0.8842625021934509,0.846049964427948
0.33532780408859253,0.8847386837005615,0.9087671637535095,0.8590894341468811,10,0.36228469014167786,0.8777852654457092,0.902266263961792,0.8602295517921448
0.30853649973869324,0.8983648419380188,0.919515073299408,0.8754408359527588,11,0.3944731056690216,0.8656313419342041,0.891166090965271,0.8514516949653625
0.3022196590900421,0.896120548248291,0.9125188589096069,0.8728759288787842,12,0.4096473157405853,0.8494260907173157,0.8765957355499268,0.8345712423324585
0.2695519030094147,0.9089452028274536,0.9246130585670471,0.8906700611114502,13,0.4303896725177765,0.8730587363243103,0.8942577242851257,0.8622552156448364
0.2650339901447296,0.9081436395645142,0.92266845703125,0.8913113474845886,14,0.41731390357017517,0.8602295517921448,0.8728403449058533,0.8528021574020386
0.254512757062912,0.9139147400856018,0.9268010854721069,0.8991664052009583,15,0.35048678517341614,0.8831870555877686,0.9037245512008667,0.8683322072029114
0.22712157666683197,0.9171208739280701,0.9271501302719116,0.9038153290748596,16,0.3311834931373596,0.8872383236885071,0.9065551161766052,0.8777852654457092
0.2066212296485901,0.9277011752128601,0.9361074566841125,0.9159986972808838,17,0.3646096885204315,0.8798109292984009,0.8990250825881958,0.871708333492279
0.18493738770484924,0.9334722757339478,0.9425061345100403,0.9224110245704651,18,0.3884749710559845,0.875084400177002,0.8880442380905151,0.8676570057868958
0.19833600521087646,0.9233728647232056,0.9349820017814636,0.9151971936225891,19,0.3554094135761261,0.8892639875411987,0.899656355381012,0.8838622570037842
0.18455913662910461,0.9305867552757263,0.9397255778312683,0.9222507476806641,20,0.30724385380744934,0.9074949622154236,0.9163810610771179,0.9027683734893799
0.19334474205970764,0.9283424019813538,0.9359267950057983,0.9179224371910095,21,0.33803489804267883,0.9014179706573486,0.9119669795036316,0.8953409790992737
0.16055360436439514,0.9374799728393555,0.9445618391036987,0.931388258934021,22,0.3183826506137848,0.8892639875411987,0.9047287702560425,0.8784605264663696
0.1803661286830902,0.9309073686599731,0.941070556640625,0.9216094613075256,23,0.33594805002212524,0.8858879208564758,0.9006944298744202,0.8757596015930176
0.1595247983932495,0.9389227032661438,0.9462540745735168,0.931388258934021,24,0.32540979981422424,0.893315315246582,0.9032257795333862,0.8885887861251831
0.156112402677536,0.9395639896392822,0.9454899430274963,0.9342737793922424,25,0.33660435676574707,0.8926401138305664,0.9017857313156128,0.8865631222724915
0.1832970231771469,0.936518132686615,0.9443628787994385,0.9278615117073059,26,0.3116168677806854,0.8777852654457092,0.893203854560852,0.8696826696395874
0.15155619382858276,0.941968560218811,0.9490476846694946,0.9345943927764893,27,0.3644680678844452,0.8838622570037842,0.8958904147148132,0.8831870555877686
0.14646153151988983,0.9432510137557983,0.9473087191581726,0.936678409576416,28,0.2871071994304657,0.9074949622154236,0.9145591259002686,0.9034436345100403
0.15345682203769684,0.9413273334503174,0.9463098049163818,0.9352356791496277,29,0.3125462532043457,0.8973666429519653,0.9067679643630981,0.8865631222724915
0.14915035665035248,0.9402052164077759,0.9441385865211487,0.9347547292709351,30,0.3201236128807068,0.9074949622154236,0.9137576818466187,0.9014179706573486
