loss,accuracy,precision,recall,id,test_loss,test_accuracy,test_precision,test_recall
5.174829959869385,0.01314523909240961,0.0,0.0,1,5.23774528503418,0.0006752194603905082,0.0,0.0
4.831516742706299,0.08159666508436203,0.0,0.0,2,5.18465518951416,0.013504388742148876,0.0,0.0
4.373061180114746,0.16575825214385986,0.0,0.0,3,5.009721755981445,0.05469277501106262,0.0,0.0
3.850944757461548,0.22170567512512207,0.8620689511299133,0.012023083865642548,4,4.8512678146362305,0.06819716095924377,0.0,0.0
3.379709005355835,0.2867906391620636,0.8430493474006653,0.030137864872813225,5,4.136764049530029,0.17825792729854584,1.0,0.0006752194603905082
2.981926202774048,0.36502084136009216,0.8403141498565674,0.051458802074193954,6,3.9168448448181152,0.2343011498451233,1.0,0.004726536106318235
2.619386672973633,0.43603718280792236,0.8807339668273926,0.07694774121046066,7,3.8965892791748047,0.1883862316608429,1.0,0.014854827895760536
2.3005118370056152,0.5133055448532104,0.9141414165496826,0.11606284230947495,8,2.4682343006134033,0.3956786096096039,0.8131313323974609,0.10871033370494843
2.065894365310669,0.5521000027656555,0.9130859375,0.1498877853155136,9,3.4893252849578857,0.2815665006637573,0.9743589758872986,0.025658339262008667
1.863651990890503,0.5896120667457581,0.9240601658821106,0.19701828062534332,10,2.979395627975464,0.3963538110256195,0.9857142567634583,0.04659014195203781
1.6709253787994385,0.6295287013053894,0.9223602414131165,0.23805707693099976,11,2.436055898666382,0.4233625829219818,0.8922155499458313,0.10060770064592361
1.5093562602996826,0.656781017780304,0.9319797158241272,0.2943251132965088,12,2.9531188011169434,0.38487508893013,0.9746835231781006,0.05199189856648445
1.3835277557373047,0.688201367855072,0.9388473629951477,0.34209683537483215,13,2.7867772579193115,0.34773802757263184,0.868852436542511,0.07157326489686966
1.2697014808654785,0.7098429203033447,0.9311981201171875,0.37752485275268555,14,2.9753928184509277,0.3187035918235779,0.8139534592628479,0.04726536199450493
1.158180594444275,0.7366142868995667,0.9384341835975647,0.4227316379547119,15,3.9395735263824463,0.1417960822582245,0.5306122303009033,0.017555706202983856
1.074939250946045,0.7476755380630493,0.9294079542160034,0.4579993486404419,16,2.102130889892578,0.4969615042209625,0.8576051592826843,0.17893315851688385
0.9854113459587097,0.7731644511222839,0.9421463012695312,0.5038473606109619,17,3.5445713996887207,0.20189061760902405,0.6413043737411499,0.039837948977947235
0.9108272194862366,0.7879127860069275,0.9353580474853516,0.5381532311439514,18,2.907836437225342,0.32207968831062317,0.8225806355476379,0.06887238472700119
0.8502984046936035,0.7968900203704834,0.9357630014419556,0.5721384882926941,19,1.6015746593475342,0.6137744784355164,0.8987341523170471,0.2876434922218323
0.7886366844177246,0.8122795820236206,0.9398573040962219,0.5912151336669922,20,1.4559422731399536,0.6225523352622986,0.8817391395568848,0.3423362672328949
0.7306839823722839,0.8297531008720398,0.9444980621337891,0.6274446845054626,21,1.093726396560669,0.6975016593933105,0.8888888955116272,0.47535449266433716
0.6967558264732361,0.8316768407821655,0.9435634613037109,0.6486053466796875,22,1.0069643259048462,0.7299122214317322,0.8949078917503357,0.5577312707901001
0.6355597376823425,0.8409746885299683,0.9418190121650696,0.6773003935813904,23,1.507380723953247,0.5962187647819519,0.8548387289047241,0.3578663170337677
0.5999637246131897,0.8570054769515991,0.9433839321136475,0.6971786022186279,24,2.980064868927002,0.3389601707458496,0.95652174949646,0.059419311583042145
